"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FRA","France","RHP","Real house price indices, s.a.","2005","2005","IDX","Index","0","Units",,,95.3336848024909,,
"FRA","France","RHP","Real house price indices, s.a.","2005-Q1","Q1-2005","IDX","Index","0","Units",,,91.1180998872738,,
"FRA","France","RHP","Real house price indices, s.a.","2005-Q2","Q2-2005","IDX","Index","0","Units",,,94.0544557438378,,
"FRA","France","RHP","Real house price indices, s.a.","2005-Q3","Q3-2005","IDX","Index","0","Units",,,96.7286885994371,,
"FRA","France","RHP","Real house price indices, s.a.","2005-Q4","Q4-2005","IDX","Index","0","Units",,,99.4334949794147,,
"FRA","France","RHP","Real house price indices, s.a.","2006","2006","IDX","Index","0","Units",,,104.558342587367,,
"FRA","France","RHP","Real house price indices, s.a.","2006-Q1","Q1-2006","IDX","Index","0","Units",,,101.882384930635,,
"FRA","France","RHP","Real house price indices, s.a.","2006-Q2","Q2-2006","IDX","Index","0","Units",,,103.820788350308,,
"FRA","France","RHP","Real house price indices, s.a.","2006-Q3","Q3-2006","IDX","Index","0","Units",,,105.372941548075,,
"FRA","France","RHP","Real house price indices, s.a.","2006-Q4","Q4-2006","IDX","Index","0","Units",,,107.157255520452,,
"FRA","France","RHP","Real house price indices, s.a.","2007","2007","IDX","Index","0","Units",,,109.078009994151,,
"FRA","France","RHP","Real house price indices, s.a.","2007-Q1","Q1-2007","IDX","Index","0","Units",,,108.312315947814,,
"FRA","France","RHP","Real house price indices, s.a.","2007-Q2","Q2-2007","IDX","Index","0","Units",,,108.8097182987,,
"FRA","France","RHP","Real house price indices, s.a.","2007-Q3","Q3-2007","IDX","Index","0","Units",,,109.347880325263,,
"FRA","France","RHP","Real house price indices, s.a.","2007-Q4","Q4-2007","IDX","Index","0","Units",,,109.842125404826,,
"FRA","France","RHP","Real house price indices, s.a.","2008","2008","IDX","Index","0","Units",,,107.140838715876,,
"FRA","France","RHP","Real house price indices, s.a.","2008-Q1","Q1-2008","IDX","Index","0","Units",,,109.383676694306,,
"FRA","France","RHP","Real house price indices, s.a.","2008-Q2","Q2-2008","IDX","Index","0","Units",,,107.978241917287,,
"FRA","France","RHP","Real house price indices, s.a.","2008-Q3","Q3-2008","IDX","Index","0","Units",,,106.648493128054,,
"FRA","France","RHP","Real house price indices, s.a.","2008-Q4","Q4-2008","IDX","Index","0","Units",,,104.552943123855,,
"FRA","France","RHP","Real house price indices, s.a.","2009","2009","IDX","Index","0","Units",,,101.014560416283,,
"FRA","France","RHP","Real house price indices, s.a.","2009-Q1","Q1-2009","IDX","Index","0","Units",,,101.930925734688,,
"FRA","France","RHP","Real house price indices, s.a.","2009-Q2","Q2-2009","IDX","Index","0","Units",,,100.159575040682,,
"FRA","France","RHP","Real house price indices, s.a.","2009-Q3","Q3-2009","IDX","Index","0","Units",,,100.467024372286,,
"FRA","France","RHP","Real house price indices, s.a.","2009-Q4","Q4-2009","IDX","Index","0","Units",,,101.500716517477,,
"FRA","France","RHP","Real house price indices, s.a.","2010","2010","IDX","Index","0","Units",,,105.016846479809,,
"FRA","France","RHP","Real house price indices, s.a.","2010-Q1","Q1-2010","IDX","Index","0","Units",,,102.917390870368,,
"FRA","France","RHP","Real house price indices, s.a.","2010-Q2","Q2-2010","IDX","Index","0","Units",,,104.182166985992,,
"FRA","France","RHP","Real house price indices, s.a.","2010-Q3","Q3-2010","IDX","Index","0","Units",,,105.539688342873,,
"FRA","France","RHP","Real house price indices, s.a.","2010-Q4","Q4-2010","IDX","Index","0","Units",,,107.428139720002,,
"FRA","France","RHP","Real house price indices, s.a.","2011","2011","IDX","Index","0","Units",,,109.25008581007,,
"FRA","France","RHP","Real house price indices, s.a.","2011-Q1","Q1-2011","IDX","Index","0","Units",,,108.183198935674,,
"FRA","France","RHP","Real house price indices, s.a.","2011-Q2","Q2-2011","IDX","Index","0","Units",,,109.537612700787,,
"FRA","France","RHP","Real house price indices, s.a.","2011-Q3","Q3-2011","IDX","Index","0","Units",,,109.932379225472,,
"FRA","France","RHP","Real house price indices, s.a.","2011-Q4","Q4-2011","IDX","Index","0","Units",,,109.347152378347,,
"FRA","France","RHP","Real house price indices, s.a.","2012","2012","IDX","Index","0","Units",,,107.138020961414,,
"FRA","France","RHP","Real house price indices, s.a.","2012-Q1","Q1-2012","IDX","Index","0","Units",,,108.230609434989,,
"FRA","France","RHP","Real house price indices, s.a.","2012-Q2","Q2-2012","IDX","Index","0","Units",,,107.48875021639,,
"FRA","France","RHP","Real house price indices, s.a.","2012-Q3","Q3-2012","IDX","Index","0","Units",,,106.819484813489,,
"FRA","France","RHP","Real house price indices, s.a.","2012-Q4","Q4-2012","IDX","Index","0","Units",,,106.013239380789,,
"FRA","France","RHP","Real house price indices, s.a.","2013","2013","IDX","Index","0","Units",,,104.211662169859,,
"FRA","France","RHP","Real house price indices, s.a.","2013-Q1","Q1-2013","IDX","Index","0","Units",,,105.160883462008,,
"FRA","France","RHP","Real house price indices, s.a.","2013-Q2","Q2-2013","IDX","Index","0","Units",,,104.488837933949,,
"FRA","France","RHP","Real house price indices, s.a.","2013-Q3","Q3-2013","IDX","Index","0","Units",,,103.611520069227,,
"FRA","France","RHP","Real house price indices, s.a.","2013-Q4","Q4-2013","IDX","Index","0","Units",,,103.585407214251,,
"FRA","France","RHP","Real house price indices, s.a.","2014","2014","IDX","Index","0","Units",,,102.208660598141,,
"FRA","France","RHP","Real house price indices, s.a.","2014-Q1","Q1-2014","IDX","Index","0","Units",,,102.837666136709,,
"FRA","France","RHP","Real house price indices, s.a.","2014-Q2","Q2-2014","IDX","Index","0","Units",,,102.883873809581,,
"FRA","France","RHP","Real house price indices, s.a.","2014-Q3","Q3-2014","IDX","Index","0","Units",,,102.156703443934,,
"FRA","France","RHP","Real house price indices, s.a.","2014-Q4","Q4-2014","IDX","Index","0","Units",,,100.956399002342,,
"FRA","France","RHP","Real house price indices, s.a.","2015","2015","IDX","Index","0","Units",,,100,,
"FRA","France","RHP","Real house price indices, s.a.","2015-Q1","Q1-2015","IDX","Index","0","Units",,,100.480428588275,,
"FRA","France","RHP","Real house price indices, s.a.","2015-Q2","Q2-2015","IDX","Index","0","Units",,,99.6676378257169,,
"FRA","France","RHP","Real house price indices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,99.8080747080155,,
"FRA","France","RHP","Real house price indices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,100.043858877992,,
"FRA","France","RHP","Real house price indices, s.a.","2016","2016","IDX","Index","0","Units",,,100.68627543679,,
"FRA","France","RHP","Real house price indices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,100.431056113958,,
"FRA","France","RHP","Real house price indices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,100.28783000438,,
"FRA","France","RHP","Real house price indices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,100.923236355539,,
"FRA","France","RHP","Real house price indices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,101.102979273282,,
"FRA","France","RHP","Real house price indices, s.a.","2017","2017","IDX","Index","0","Units",,,102.885763165599,,
"FRA","France","RHP","Real house price indices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,101.908040952934,,
"FRA","France","RHP","Real house price indices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,102.692758453903,,
"FRA","France","RHP","Real house price indices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,103.538233801957,,
"FRA","France","RHP","Real house price indices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,103.404019453604,,
"FRA","France","RHP","Real house price indices, s.a.","2018","2018","IDX","Index","0","Units",,,104.272607779179,,
"FRA","France","RHP","Real house price indices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,103.778872305716,,
"FRA","France","RHP","Real house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,103.839410317061,,
"FRA","France","RHP","Real house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,104.502831351775,,
"FRA","France","RHP","Real house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,104.969317142163,,
"FRA","France","RHP","Real house price indices, s.a.","2019","2019","IDX","Index","0","Units",,,106.763944814288,,
"FRA","France","RHP","Real house price indices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,105.653355408406,,
"FRA","France","RHP","Real house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,106.267354752076,,
"FRA","France","RHP","Real house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,107.0419054116,,
"FRA","France","RHP","Real house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,108.093163685068,,
"FRA","France","RHP","Real house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,109.833624831292,,
"FRA","France","RHP","Real house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,111.602911301616,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2005","2005","1","RATIOS","0","Units",,,118.440940884841,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2005-Q1","Q1-2005","1","RATIOS","0","Units",,,113.802978036414,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2005-Q2","Q2-2005","1","RATIOS","0","Units",,,117.011271445195,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2005-Q3","Q3-2005","1","RATIOS","0","Units",,,120.212747523383,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2005-Q4","Q4-2005","1","RATIOS","0","Units",,,122.736766534369,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2006","2006","1","RATIOS","0","Units",,,127.266249489172,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2006-Q1","Q1-2006","1","RATIOS","0","Units",,,125.767930824721,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2006-Q2","Q2-2006","1","RATIOS","0","Units",,,126.624690113278,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2006-Q3","Q3-2006","1","RATIOS","0","Units",,,128.029113451422,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2006-Q4","Q4-2006","1","RATIOS","0","Units",,,128.643263567267,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2007","2007","1","RATIOS","0","Units",,,129.614019952762,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2007-Q1","Q1-2007","1","RATIOS","0","Units",,,129.538827258999,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2007-Q2","Q2-2007","1","RATIOS","0","Units",,,129.361204568912,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2007-Q3","Q3-2007","1","RATIOS","0","Units",,,129.686016803443,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2007-Q4","Q4-2007","1","RATIOS","0","Units",,,129.870031179696,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2008","2008","1","RATIOS","0","Units",,,127.642169065606,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2008-Q1","Q1-2008","1","RATIOS","0","Units",,,129.259664470279,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2008-Q2","Q2-2008","1","RATIOS","0","Units",,,128.732387649447,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2008-Q3","Q3-2008","1","RATIOS","0","Units",,,127.93653865536,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2008-Q4","Q4-2008","1","RATIOS","0","Units",,,124.640085487337,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2009","2009","1","RATIOS","0","Units",,,118.802782830849,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2009-Q1","Q1-2009","1","RATIOS","0","Units",,,121.04991357626,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2009-Q2","Q2-2009","1","RATIOS","0","Units",,,118.007603050393,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2009-Q3","Q3-2009","1","RATIOS","0","Units",,,117.621339254554,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2009-Q4","Q4-2009","1","RATIOS","0","Units",,,118.532275442191,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2010","2010","1","RATIOS","0","Units",,,122.019263666816,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2010-Q1","Q1-2010","1","RATIOS","0","Units",,,120.09981817261,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2010-Q2","Q2-2010","1","RATIOS","0","Units",,,121.26746199392,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2010-Q3","Q3-2010","1","RATIOS","0","Units",,,122.286312379806,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2010-Q4","Q4-2010","1","RATIOS","0","Units",,,124.423462120929,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2011","2011","1","RATIOS","0","Units",,,127.500443383451,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2011-Q1","Q1-2011","1","RATIOS","0","Units",,,125.81440536995,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2011-Q2","Q2-2011","1","RATIOS","0","Units",,,127.532869542674,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2011-Q3","Q3-2011","1","RATIOS","0","Units",,,128.547586708431,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2011-Q4","Q4-2011","1","RATIOS","0","Units",,,128.106911912749,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2012","2012","1","RATIOS","0","Units",,,126.097005313084,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2012-Q1","Q1-2012","1","RATIOS","0","Units",,,126.667438019431,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2012-Q2","Q2-2012","1","RATIOS","0","Units",,,125.620061543388,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2012-Q3","Q3-2012","1","RATIOS","0","Units",,,125.381623652557,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2012-Q4","Q4-2012","1","RATIOS","0","Units",,,126.718898036961,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2013","2013","1","RATIOS","0","Units",,,124.667055840353,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2013-Q1","Q1-2013","1","RATIOS","0","Units",,,125.346096029409,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2013-Q2","Q2-2013","1","RATIOS","0","Units",,,124.683652703176,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2013-Q3","Q3-2013","1","RATIOS","0","Units",,,124.23770784357,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2013-Q4","Q4-2013","1","RATIOS","0","Units",,,124.400766785255,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2014","2014","1","RATIOS","0","Units",,,121.42852467506,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2014-Q1","Q1-2014","1","RATIOS","0","Units",,,122.804834765689,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2014-Q2","Q2-2014","1","RATIOS","0","Units",,,122.411471787901,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2014-Q3","Q3-2014","1","RATIOS","0","Units",,,120.818363777456,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2014-Q4","Q4-2014","1","RATIOS","0","Units",,,119.679428369196,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2015","2015","1","RATIOS","0","Units",,,118.236391754921,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2015-Q1","Q1-2015","1","RATIOS","0","Units",,,118.961150162666,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2015-Q2","Q2-2015","1","RATIOS","0","Units",,,118.373803274408,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2015-Q3","Q3-2015","1","RATIOS","0","Units",,,117.885841092548,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2015-Q4","Q4-2015","1","RATIOS","0","Units",,,117.724772490061,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2016","2016","1","RATIOS","0","Units",,,117.590906143463,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2016-Q1","Q1-2016","1","RATIOS","0","Units",,,117.577996924461,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2016-Q2","Q2-2016","1","RATIOS","0","Units",,,117.619997202678,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2016-Q3","Q3-2016","1","RATIOS","0","Units",,,117.443151220451,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2016-Q4","Q4-2016","1","RATIOS","0","Units",,,117.72247922626,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2017","2017","1","RATIOS","0","Units",,,118.674020657428,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2017-Q1","Q1-2017","1","RATIOS","0","Units",,,118.404762220341,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2017-Q2","Q2-2017","1","RATIOS","0","Units",,,118.637554804879,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2017-Q3","Q3-2017","1","RATIOS","0","Units",,,119.138184438398,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2017-Q4","Q4-2017","1","RATIOS","0","Units",,,118.515581166094,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2018","2018","1","RATIOS","0","Units",,,119.198176297396,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2018-Q1","Q1-2018","1","RATIOS","0","Units",,,119.513685043396,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2018-Q2","Q2-2018","1","RATIOS","0","Units",,,118.929217150277,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2018-Q3","Q3-2018","1","RATIOS","0","Units",,,119.475340820626,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2018-Q4","Q4-2018","1","RATIOS","0","Units",,,118.874462175283,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2019","2019","1","RATIOS","0","Units",,,120.330325098239,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2019-Q1","Q1-2019","1","RATIOS","0","Units",,,119.15446870601,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2019-Q2","Q2-2019","1","RATIOS","0","Units",,,120.246459941487,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,120.657980527535,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,121.262391217923,,
"FRA","France","HPI_YDH_AVG","Standardised price-income ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,123.955414886052,,
