"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,2.13119304700026,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.16395701033387,"P","Provisional value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.48299845974747,"P","Provisional value"
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,1.21871438119789,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,8.32985250147274,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,3.12471751907722,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,3.21187717960471,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,4.67813478057821,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,0.92024377238918,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,-0.417716644202338,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,-1.15582497815089,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.0163552312184029,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.554344337449372,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,-0.0772285872305244,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.34954802325447,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,0.925874651362492,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.72379429546446,"P","Provisional value"
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.57562032055043,"P","Provisional value"
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,3.28265125243523,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,6.99255977168459,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,14.8356072875834,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,-3.02083889223306,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,-8.58338905993488,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,-6.76034623973622,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,4.88907545240165,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,-6.3011239081759,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,-1.5665553953315,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,-2.42732942968419,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,29.2019049490715,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,-7.28432535910262,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,4.20508694191851,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,3.58229266705328,"P","Provisional value"
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,4.603914179635,"P","Provisional value"
"NAEXKP06","GDP Exports; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,5.7793475893702,,
"NAEXKP06","GDP Exports; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,7.18344572183336,,
"NAEXKP06","GDP Exports; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,5.35021420096323,,
"NAEXKP06","GDP Exports; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,1.63642407614191,,
"NAEXKP06","GDP Exports; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,-8.64796950276751,,
"NAEXKP06","GDP Exports; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,9.72260321991076,,
"NAEXKP06","GDP Exports; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,5.15617274382779,,
"NAEXKP06","GDP Exports; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,3.25912071645947,,
"NAEXKP06","GDP Exports; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.48039253320133,,
"NAEXKP06","GDP Exports; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,4.54942939664943,,
"NAEXKP06","GDP Exports; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,7.38903510590759,,
"NAEXKP06","GDP Exports; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.66826509196936,,
"NAEXKP06","GDP Exports; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,6.50012094994032,,
"NAEXKP06","GDP Exports; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,4.32868228579315,"P","Provisional value"
"NAEXKP06","GDP Exports; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,2.70597520671356,"P","Provisional value"
"NAEXKP07","GDP Imports of goods and services; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,5.43452982017651,,
"NAEXKP07","GDP Imports of goods and services; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,7.64759685503594,,
"NAEXKP07","GDP Imports of goods and services; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,7.80602793126618,,
"NAEXKP07","GDP Imports of goods and services; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,-0.695221014914333,,
"NAEXKP07","GDP Imports of goods and services; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,-7.81170066156539,,
"NAEXKP07","GDP Imports of goods and services; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,8.53053025096156,,
"NAEXKP07","GDP Imports of goods and services; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,3.86793886096622,,
"NAEXKP07","GDP Imports of goods and services; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.18606659134966,,
"NAEXKP07","GDP Imports of goods and services; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.23813118224009,,
